fascicule,article_id,title,n_words,n_tokens
4133627,DIV.1336,HUMPAL JOUERA A MONTPELLIER : (DE NOTRE CORRESP. PART. BOUTEILLER),101,180
4133627,DIV.1345,DRIBBLES...,48,86
4133627,DIV.1351,"Pour le Tour 52, Antonin MAGNE préconise : : ● Des étapes plus longues ● Des repos plus nombreux ● Une formule nouvelle",1207,1716
4133627,DIV.1394,Les cyclistes français donnent une bonne réplique aux Hongrois,71,145
4133627,DIV.1404,VICTOR HUGO compagnon d'un siècle : Texte de Pierre BARLATIER - Dessins de Marcel TILLARD,807,1252
4133627,DIV.1437,UN CLOCHARD (qui loge dans les fourrés du Bois de Vincennes) PRETEND AVOIR ASSISTÉ AU RAPT D'UNE FEMME PAR UN AUTOMOBILISTE,438,704
4133627,DIV.1450,UN PERILLEUX SAUVETAGE EN 3 PHOTOS:,24,55
4133627,DIV.1466,MAIS AUJOURD'HUI CELUI QUI DIRIGEA LE SAUVETAGE ATTEND (blessé à son tour) A 3.700 MÈTRES,578,905
4133872,DIV.24,DIV.24,29,80
4133872,DIV.31,DIV.31,12,24
4133872,DIV.37,Quels journaux français on reçu les 2 milliards 450 millions du pentagone ? : Après la controverse Le Monde-Le Populaire sur l'affaire FECHTELER A QUAND LA COMMISSION D'ENQUÊTE sur les ressources de la presse?,809,1249
4133872,DIV.61,L'UNITED PRESS CABLE DE PAN-MUN-JOM: LE GÉNÉRAL NAM IL ACCUSE les Américains d'avoir procédé à des expériences atomiques sur des prisonniers coréens et chinois,507,736
4133872,DIV.78,"Pour la Souscription nationale de ""Ce soir"" les Cent francs de la Vérité",42,74
4133872,DIV.85,Ecrasé sous 100 mètres cubes de pierres,32,56
4133872,DIV.96,DIV.96,390,599
4133872,DIV.111,TUNISIE : Nouvelles mesures de force envisagées par le gouvernement PINAY qui veut faire proclamer la loi martiale : Un message du Bey aux Tunisiens annoncé,536,792
4133872,DIV.135,A LA VENTE COGNACQ LES ENCHERES DU COMMISSAIRE BELIER ONT FAIT FUIR GRETA GARBO,520,841
4133872,DIV.152,"L'audience aux Assises de Versailles : DORDAIN : "" De Récy m'a demandé de négocier très vite les 30 millions de Bons volés... pour le sau-ver du déshonneur"" (Compte rendu d'audience de François Desprez)",715,1139
4133872,DIV.186,LE VIEUX MORTIER explose dans le four,99,161
4133872,DIV.197,"Cette nuit, rue de Maubeuge : DES PERCEURS DE COFFRES-FORTS RAFLENT 3 MILLIONS dans une banque",392,662
4133872,DIV.210,Les ouvriers de Renault manifestent contre la venue de Bidgway,333,539
4133872,DIV.226,L'EXPEDITION FRANÇAISIE DE L'HIMALAYA va bientôt s'attaquer au pic Chokamba (6.600 mètres),150,285
4133872,DIV.238,FERNANDEL DANS Coiffeur pour Dames : QUAND FIGARO DEVIENT DON JUAN...,235,372
4133872,DIV.251,LES NOUVEAUTÉS DE LA SEMAINE,209,417
4133872,DIV.279,Ce soir à l'Ambigu « LE COLONEL POSTER PLAIDERA COUPABLE»,134,214
4133872,DIV.291,"Sous l'œil (courroucé) de René CLAIR : Gérard PHILIPE a donné le fou-rire à la ""Belle de nuit"" Magali VANDEL",352,519
4133872,DIV.305,"Ceux qu'en appelle Les «Mômes ceaoulchouc»... : UNIS DANS LE CLUB DES CASSE-COU, 7 HOMMES ET 1 FEMME FONT LE METIER DE «CASCADEURS» ET REVENT DE DEVENIR COMEDIENS",757,1140
4133872,DIV.332,THEATRES,295,733
4133872,DIV.371,MUSIC-HALLS,47,114
4133872,DIV.378,CINEMAS,544,1372
4133872,DIV.452,Publicité,24,51
4133872,DIV.457,Publicité,100,166
4133872,DIV.470,DIV.470,15,25
4133872,DIV.479,AGNÈS VA MOURIR : par Renata Vigano ROMAN TRADUIT DE L'ITALIEN PAR JEAN NOARO,1323,1913
4133872,DIV.514,161 sénateurs élus dimanche à Paris et dans 36 départements DANS LA SEINE 3.000 ELECTEURS POUR... 5 MILLIONS D'HABITANTS !,405,676
4133872,DIV.539,IL APPELLE UNE AMBULANCE PAR TELEPHONE et se tire une balle dans le cœur,81,147
4133872,DIV.549,Annonces,42,105
4133872,DIV.558,Publicité,123,215
4133872,DIV.577,EN TRÈS MAUVAISE POSTURE DEVANT LES JURÉS DE L'ARDÈCHE : Le boulanger de « l'Epi d'Or » paraît accablé sous les coups des experts et des témoins DE NOTRE ENVOYE SPECIAL PIERRE GROGEANNE,551,874
4133872,DIV.601,"BERTRAND, LE BLESSÉ de la fusillade des Ch.-Élysées n'avait pas vendu SA BLONDE AMIE A UN MAHARADJAH",331,489
4133872,DIV.617,LE CHAUFFEUR D'AIX AVAIT PLANTE UNE BAIONNETTE DANS LA GORGE DE SON ADVERSAIRE,186,336
4133872,DIV.627,Annonces,56,119
4133872,DIV.639,Avant la conférence de juin pour la démilitarisation de l'Allemagne,65,98
4133872,DIV.645,DIV.645,116,200
4133872,DIV.665,DIV.665,10,19
4133872,DIV.671,Samedi 17 mai au Vél' d'Hiv' : LES PARISIENS DIRONT LEUR VOLONTÉ DE LUTTER CONTRE LA GUERRE,476,776
4133872,DIV.690,"Mlle Roux dite la ""Fée Carabosse """,26,43
4133872,DIV.698,En se nourrissant de bifteaks et d'œufs crus un pomper américain va tenter de traverser la Manche à la nage,73,107
4133872,DIV.710,PRIX DE LA PORTE DAUPHINE,46,134
4133872,DIV.715,PRIX DES LILAS,38,114
4133872,DIV.722,"L'autopsie révèle que le ""suicide"" du pendu de la rue Lafayette était un crime maquillé par les meurtriers",247,375
4133872,DIV.737,Des taches brunâtres parsemaient la corps du mort de Cagnes-sur-Mer,101,171
4133872,DIV.744,"LES DEUX FOUS DE VILLE JUIF encore en liberté ONT DE L'ARGENT : Et Duploy, le parricide, bénéficie de complicités dans le «milieu» de Montmartre",289,451
4133872,DIV.762,PROBLEME N° 756,150,297
4133872,DIV.770,SOLUTION N° 755,66,154
4133872,DIV.780,Vendredi prochain à la Mutualité meeting des officiers et sous-officiers de réserve républicains,114,183
4133872,DIV.785,Boulevard Murat : LE TAPISSIER D'EZY avait voulu effrayer une passante avec un revolver d'enfant,154,267
4133872,DIV.794,"A l'appel des syndicats C.G.T., C.F.T.C. et F.O. : LES EMPLOYÉS DE COMMERCE de Paris arrêtent le travail demain de 9 heures à 10 heures 30 Meeting ce soir à 18 heures 30 à la BOURSE DU TRAVAIL",344,504
4133872,DIV.804,DIV.804,14,20
4133872,DIV.812,PARLEZ... ON TOURNE !,100,160
4133872,DIV.821,PARIS-BANLIEUE,158,311
4133872,DIV.833,TOUR DE FRANCE,32,61
4133872,DIV.839,LOIN D'ICI,117,200
4133872,DIV.855,DIV.855,695,954
4133872,DIV.875,« Notre peuple est à la veille de décisions graves » déclare M. Grotewohl,128,154
4133872,DIV.883,DIV.883,50,128
4133872,DIV.893,OFFRES D'EMPL. 275 fr.,135,331
4133872,DIV.905,PROPRIÉTÉS 350 fr.,40,121
4133872,DIV.912,LOC. COMMER. 350 fr.,39,106
4133872,DIV.918,FONDS DE COM. 350 fr.,359,978
4133872,DIV.940,APPARTEMENTS 350 fr.,132,391
4133872,DIV.953,ÉCHANGE 350 fr.,43,112
4133872,DIV.959,GERANCES 300 fr.,67,199
4133872,DIV.966,VACANCES 350 fr.,134,324
4133872,DIV.977,OCCAS. DIVERS. 350 fr.,30,91
4133872,DIV.982,"Ce soir vous aide à trouver du travail : Nous publions ici, chaque jour, gratuitement la liste des emplois offerts par les bureaux officiels de la main-d'œuvre EMPLOIS DISPONIBLES",251,560
4133872,DIV.1017,LES FEMMES ANGLAISES membres du parti libéral s'inquiètent de l'utilisation du napalm en Corée,258,360
4133872,DIV.1028,Les délégués d'un million de métallurgistes américains décident la reprise de la grève si leurs revendications ne sont pas satisfaites,160,259
4133872,DIV.1036,Annonces,19,27
4133872,DIV.1044,GUIDE de L'ACHETEUR RIEN QUE DES BONNES ADRESSES POUR VOS CADEAUX POUR VOS ACHATS,71,169
4133872,DIV.1051,DIV.1051,47,126
4133872,DIV.1059,DIV.1059,232,669
4133872,DIV.1086,DIV.1086,42,131
4133872,DIV.1095,DIV.1095,337,831
4133872,DIV.1136,BALDA attend son... tour,98,162
4133872,DIV.1145,Pour rencontrer la Belgique dimanche : L'ARMEE DE L'AIR a sélectionné,66,164
4133872,DIV.1153,Nos BASKETTEUSES sont parties à Moscou,41,64
4133872,DIV.1161,C'EST OFFICIEL : BOBET et GÉHINIANI dans l'équipe de France du Tour,262,394
4133872,DIV.1174,"Pour détrôner NOLTEN dans la ""Route de France"" : ADRIAENSSENS a adopté la "" tactique OCKERS "" De notre envoyé spécial Robert SILVA",455,736
4133872,DIV.1192,ROTTA et BAUVIN veulent lâcher dans la montagne leurs adversaires des Six-Provinces : (De notre correspondant particulier H. BERARD.),257,411
4133872,DIV.1204,ELLY ROUS RESTE A METZ,64,121
4133872,DIV.1211,132.000 SPECTATEURS DE PLUS EN SECONDE DIVISION... ...mais les clubs traînent le « boulet » de lourds déficits,550,821
4133872,DIV.1241,DIV.1241,130,196
4133872,DIV.1247,L'amateur COLIN subira « l'épreuve Marche »,265,436
4133872,DIV.1256,MONTAGNOLI sollicité par Turin et Rome,129,202
4133872,DIV.1264,1er et 8 juin : matches de barrage,43,66
4133872,DIV.1270,Jimmy CARTER battu aux points à Los Angeles : L'INCONNU MEXICAIN LAURO SALAS est champion du monde des Légers !,252,376
4133872,DIV.1285,"UNE TOURNÉE (de 20 km.) : "" Rien de tel pour préparer la Marche des Facteurs "" estime M. DEJUNIAT qui courra (aussi) STRASBOURG- PARIS",193,291
4133872,DIV.1299,"Ce soir à Wagram, duel de tacticiens... : Lou SKÉNA aura à résoudre le problème posé par VALIGNAT",345,534
4133872,DIV.1326,TIRAGE DE LA 17e TRANCHE,183,1256
4133872,DIV.1341,"Pour être sacré meilleur gymnaste de France : Raymond DOT s'est forgé un "" moral d'acier """,414,653
4133872,DIV.1361,Annonces,45,126
4133872,DIV.1369,UN MAILLOT SEYANT POUR TOUTES,1648,2842
4133872,DIV.1401,Conseils pratiques,52,99
4133872,DIV.1410,ce soir,74,135
4133872,DIV.1421,bientôt,19,43
4133872,DIV.1426,demain,59,116
4133872,DIV.1438,En 1931 : L'AÉROPOSTALE VOLE... des propres ailes du Ministre des Finances,1874,2991
4133872,DIV.1505,Annonces,12,32
4133872,DIV.1512,Annonces,39,74
4133872,DIV.1518,la Légende d'Ulenspiegel : d'après le roman de DE COSTER illustré par René BASTARD,420,656
4134119,DIV.28,DIV.28,11,19
4134119,DIV.35,Ci-dessous: le dernier Grain de Sel d'André Wurmser et : LE DESSIN DE JEAN EFFEL,14,29
4134119,DIV.45,CE N'EST QU'UN AU REVOIR MES FRÈRES,485,688
4134119,DIV.59,LA NOMINATION DU MARECHAL JUIN au poste de commandant en chef de la zone centre-Europe a pour objet de faciliter la ratification par la France du traité d'Armée européenne,137,196
4134119,DIV.65,EN ISLANDE LE VENT EMPORTE UNE ECOLE AVEC 2 INSTITUTEURS ET 40 ELEVES,91,164
4134119,DIV.72,LES MYSTÈRES DE LA NOUVELLE « AUBERGE DE PEYREBELLE » : Les monstres d'Arreau QUI TUERENT UN VIEILLARD ET FIRENT BOUILLIR SON CORPS DANS UNE LESSIVEUSE auraient commis deux autres crimes semblables,687,1086
4134119,DIV.106,UN CHEMINOT TUE ACCIDENTELLEMENT d'un coup de revolver,98,161
4134119,DIV.113,Annonces,73,116
4134119,DIV.117,DIV.117,60,93
4134119,DIV.123,"Ce matin, à Berlin, au cours d'une bouleversante cérémonie LES CORPS DES 11 HÉROS du « NORMANDIE-NIEMEN » ONT ETE REMIS A LA FRANCE PAR L'UNION SOVIETIQUE",403,628
4134119,DIV.142,LILIANA plaidante déboutée AVALE L'EXTRAIT de son jugement,84,125
4134119,DIV.150,LE « THÉNARDIER » D'ELBEUF AVAIT MARQUE SYLVETTE AU FER ROUGE,116,197
4134119,DIV.159,Dans la « cuvette » du Vél' d'Hiv' LES ECUREUILS SE « FONT LA BARBE » A L'HEURE DE L'APERITIF,732,1169
4134119,DIV.189,L'INCENDIAIRE VOULAIT (avec le montant de son assurance) DEDOMMAGER SES CREANCIERS,100,166
4134119,DIV.197,Au Tribunal Correctionnel de la Seine : LE CONDAMNE SE TRANSFORME EN BOXEUR et inflige un knock-down à son co-inculpé,112,191
4134119,DIV.205,LA LOI D'AIDE AU CINEMA votée par 415 voix contre 90,78,123
4134119,DIV.211,L'EPAVE DU « CHAMPOLLION » mise en adjudication,43,85
4134119,DIV.217,"Un excellent SPECTACLE DE CABARET : Celui de ""La Fontaine des Quatre Saisons """,273,401
4134119,DIV.228,DIV.228,31,50
4134119,DIV.232,SAMEDI 28 FEVRIER,157,287
4134119,DIV.250,"""Le carrosse d'or"" avec l'extraordinaire Anna MAGNANI",504,797
4134119,DIV.270,THEATRES,446,1055
4134119,DIV.309,MUSIC-HALLS,47,111
4134119,DIV.318,CHANSONNIERS,75,178
4134119,DIV.328,CIRQUES,26,62
4134119,DIV.334,CINEMAS,604,1306
4134119,DIV.392,Publicité,10,23
4134119,DIV.407,DIV.407,48,88
4134119,DIV.414,Publicité,35,78
4134119,DIV.434,Publicité,14,27
4134119,DIV.440,LA DAME DE MONSOREAU par Alexandre Dumas,1136,1664
4134119,DIV.523,Une nouvelle Association «LES CONCERTS DES JEUNES »,207,321
4134119,DIV.534,LA VIE AMOUREUSE DE STENDHAL : Dessins de Robert ALTIER ☆ Textes de François DESPREZ,321,488
4134119,DIV.561,"""NOUS SOMMES PRÊTS A ATTESTER SOUS LA FOI DU SERMENT QUE NOUS AVONS VU M. DUVAL PORTER LA MAIN SUR M. LAURENT "" déclarent les avocats du jeune patriote",366,592
4134119,DIV.577,LE DEBAT SUR L'AMNISTIE : MM. Martinaud-Deplat et Duveau refusent la liberté provisoire aux résistants emprisonnés,167,274
4134119,DIV.585,Le nudiste de Pontault-Combault regardait passer les trains dans le plus simple appareil : Il sera examiné par un psychiatre,277,433
4134119,DIV.597,Malgré l'interdiction gouvernementale : Les étudiants parisiens ont manifesté hier contre le colonialisme,154,224
4134119,DIV.603,Publicité,11,24
4134119,DIV.609,Publicité,132,199
4134119,DIV.617,LE GANG de la HAUTE COUTURE en CORRECTIONNELLE,126,212
4134119,DIV.626,LES MALADES DANGEREUX DE MONDEVERGUES SONT EVACUES,70,116
4134119,DIV.634,"VINGT MINUTES D'ARRET, CINEMA !",66,122
4134119,DIV.640,PARIS - BANLIEUE,54,104
4134119,DIV.647,TOUR DE FRANCE,100,184
4134119,DIV.655,LOIN D'ICI,145,269
4134119,DIV.667,"Le matelot d'Étaples qui avait surpris sa femme en galante compagnie, se fait assommer MAIS IL A FINALEMENT LE DERNIER MOT",216,340
4134119,DIV.677,EN PLEINE RUE LE MAÇON POIGNARDE SA FEMME INFIDELE,73,132
4134119,DIV.684,Publicité,293,397
4134119,DIV.702,Jugement le 13 mars dans le procès du guérisseur de Dijon,165,280
4134119,DIV.714,"AUJOURD'HUI, A St-CLOUD",106,359
4134119,DIV.726,Solution du numero 1.001,71,169
4134119,DIV.733,L'enquête a précisé le rôle pris dans le rapt des enfants FINALY par les quatre prêtres incarcérés a Bayonne : L'AGITATION EST SOIGNEUSEMENT ENTRETENUE AU PAYS BASQUE,519,831
4134119,DIV.755,« CE SOIR » à ses annonceurs,93,154
4134119,DIV.761,Pour « découvrir » un poste émetteur placé par ses soins : LA POLICE PERQUISITIONNE AU SIEGE DU SYNDICAT DE MONTCEAU- LES-MINES,403,611
4134119,DIV.775,Publicité,101,298
4134119,DIV.788,Publicité,396,1153
4134119,DIV.804,La chance de la paix,734,1072
4134119,DIV.822,O.N.U. : LE DEBAT SUR LA COREE s'engagera activement lundi,193,297
4134119,DIV.830,Signature d'un accord économique franco-italien,87,135
4134119,DIV.836,DES PROGRES CONSIDERABLEES sur le traitement des maladies par le sommeil,94,137
4134119,DIV.843,LA TERRE EST VIEILLE DE 5 MILLIARDS D'ANNEES,97,157
4134119,DIV.850,UN PETROLIER BRULE DANS UN PORT CANADIEN : 5 blessés,92,143
4134119,DIV.858,Publicité,314,597
4134119,DIV.887,LA JOURNEE INTERNATIONALE DES FEMMES SE PREPARE DANS TOUTE LA FRANCE,154,233
4134119,DIV.894,LE PROFESSEUR SMITH VEUT CAPTURER UN COELACANTHE,81,151
4134119,DIV.903,PROBLEME NUMERO 1.001,137,254
4134119,DIV.911,SOLUTION DU N° 1.000,83,200
4134119,DIV.918,Passible d'une peine de 60 ans de prison Mickey Jelke LE JEUNE MILLIONNAIRE PROXÉNÈTE connaîtra son sort le 20 mars,205,322
4134119,DIV.928,LES ETUDIANTES DE READING protestent contre « l'insulte faite à leurs charmes personnels »,90,138
4134119,DIV.938,DE TOUTE LA TERRE,77,132
4134119,DIV.947,LES « IZVESTIA » : La conférence de Rome a confirmé l'intensification des conflits entre les pays d'Europe Occidentale,191,268
4134119,DIV.955,ROSENBERG : Pour sauver les deux innocents les lecteurs de Ce soir conti- nueront notre action jusqu'à la victoire,462,658
4134119,DIV.969,Annonces,404,788
4134119,DIV.1007,DIV.1007,45,127
4134119,DIV.1017,OFFRES D'EMPL. 275 fr.,28,61
4134119,DIV.1022,DEM. D'EMPLOI 50 fr.,18,41
4134119,DIV.1027,FONDS DE COM. 350 fr.,233,598
4134119,DIV.1042,DIVERS 350 fr.,43,116
4134119,DIV.1048,PROPRIÉTÉS 350 fr.,90,231
4134119,DIV.1054,APPARTEMENTS 350 fr.,311,602
4134119,DIV.1066,LOCAT. MEUBLÉE 350 fr.,16,41
4134119,DIV.1071,AUTOS 350 fr.,226,500
4134119,DIV.1094,Nous ne cessons pas le combat...,863,1188
4134119,DIV.1118,LE XV DE FRANCE peut réussir un miracle S'IL JOUE AVEC... SIX TROIS QUARTS !,487,761
4134119,DIV.1147,MIAS forfait,13,24
4134119,DIV.1154,GLEIZES (Cellic) GUERI RENONCE AU RUGBY,53,90
4134119,DIV.1161,Demain à l'Elysée-Montmartre VERMESCH réceptionnera JEAN JOURLIN,88,221
4134119,DIV.1168,DIV.1168,27,44
4134119,DIV.1174,Le palmarès,159,455
4134119,DIV.1179,ROME prendrait la place de MELBOURNE,91,134
4134119,DIV.1190,Basket-ball,18,45
4134119,DIV.1195,Gymnastique,37,71
4134119,DIV.1200,Cross-country,20,37
4134119,DIV.1205,Demain à la Piste Municipale de Vincennes,78,155
4134119,DIV.1212,"Demain, on connaîtra deux nouveaux champions de la F.S.G.T.",76,127
4134119,DIV.1219,REPRISE DU TOUR DU NORD CYCLISTE,40,86
4134119,DIV.1227,"8es DE FINALE SANS GROS CHOC ! : PONTIVY attire tous les regards mais le RED STAR, ALES et TOULOUSE sont les vrais ""outsiders de la surprise""",575,885
4134119,DIV.1271,AU PARC DES PRINCES : METZ (pour qui le championnat est terminé) FAVORI DEVANT St-ÉTIENNE,368,574
4134119,DIV.1301,DIV.1301,347,547
4134119,DIV.1323,Hier soir à Rouen LAVOINE a battu pour la seconde fois MAROSTEGAN,53,85
4134119,DIV.1329,A ROUEN DEVANT HARRY BOS HUMEZ PENSERA A LANGLOIS,91,156
4134119,DIV.1335,CE SOIR ON BOXE,184,370
4134119,DIV.1354,"LES ""GRANDS"" SONT GROUPÉS EN TÊTE... ...mais ROBIC-DIOT ont été étouffés",85,168
4134119,DIV.1360,Demain à Alger BERNARD GAUTHIER déjà en forme et DUPONT saront les hommes à battre,277,616
4134119,DIV.1386,"Demain, au Mont Faron MIRANDO tentera de succéder à DOTTO",65,116
4134119,DIV.1392,Championnat de France de cyclo-cross demain à Besançon : Le beau temps peut avantager les routiers et jouer un mauvais tour à Rondeaux et Jodet,150,228
4134119,DIV.1401,Dimanche à Rennes : LES AMATEURS CONNAITRONS LEURS CHAMPIONS,81,163
4134119,DIV.1407,EN CHAMPIONNAT NATIONAL DE BASKET : MULHOUSE : tournant (très) dangereux pour le RACING,467,776
4134119,DIV.1445,DIV.1445,663,944
4134119,DIV.1459,11 Novembre 1948,32,58
4134119,DIV.1467,"Jean-Richard BLOCH FONDATEUR DE "" Ce soir """,344,515
4134119,DIV.1483,LE COURAGE de M. BENAZET,708,1049
4134119,DIV.1500,LE RAPPORT RIBIÈRE (DGER),118,180
4134119,DIV.1510,LE 28 MAI 1952,66,108
4134119,DIV.1518,SKORZENY A PARIS,47,92
4134119,DIV.1525,D'où vient l'argent,64,93
4134119,DIV.1532,"Le 22 août 1939, à la veille de la 2e guerre mondiale Ce soir disait: VIVE LA PAIX ! par ARAGON",1441,2215
4135298,DIV.43,LA POLITIQUE DE PIE X,1299,1850
4135298,DIV.90,La Voix de la Morte,421,602
4135298,DIV.103,ECHEC A LA LOI,701,1037
4135298,DIV.123,MENUS PROPOS,655,955
4135298,DIV.156,Le parc de Versailles,1125,1700
4135298,DIV.182,ESPAGNE : Voyage de M. Combes,58,89
4135298,DIV.189,ANGLETERRE,819,1180
4135298,DIV.212,AUTRICHE-HONGRIE : Le Voyage du Tzar,137,245
4135298,DIV.221,MAROC : Une Interview,70,100
4135298,DIV.227,CHINE,264,375
4135298,DIV.238,SERBIE,410,628
4135298,DIV.260,Les Révélations de M. Drumont,361,575
4135298,DIV.267,Le Cas de l'amiral Maréchal,925,1317
4135298,DIV.299,Les Congrégations,442,655
4135298,DIV.314,Scandale au Palais,233,375
4135298,DIV.324,EN FRANCE,821,1173
4135298,DIV.350,EN ITALIE,60,91
4135298,DIV.358,Une Indice pacifique,51,79
4135298,DIV.363,L'Insurrection,103,175
4135298,DIV.368,Les Forces turques,21,41
4135298,DIV.373,Les Réformes en Macédoine,45,75
4135298,DIV.381,LAICISATION,52,95
4135298,DIV.386,LES SOUVERAINS ITALIENS A PARIS : La Réception à l'Hôtel-de-Ville,351,510
4135298,DIV.399,CONFÉRENCE DU DROIT INTERNATIONAL,322,446
4135298,DIV.415,GUERRE : LE DEPART DE LA CLASSE,175,261
4135298,DIV.426,MARINE,47,73
4135298,DIV.431,POIGNÉES DE NOUVELLES,717,1107
4135298,DIV.459,La Monnaie dé Nickel,143,187
4135298,DIV.467,Chute mortelle,86,132
4135298,DIV.474,Pauvre Bébé !,87,141
4135298,DIV.480,Accident ou Suicide ?,78,125
4135298,DIV.486,Tué par son Cheval,100,152
4135298,DIV.494,Asphyxiés,117,177
4135298,DIV.502,Tués par la Foudre,180,283
4135298,DIV.510,Les Victimes du Feu,94,146
4135298,DIV.516,Accident mortel,142,223
4135298,DIV.523,Meurtre,373,581
4135298,DIV.535,Assassinat d'un Chancelier,75,128
4135298,DIV.543,Le triple assassinat d'Aix-les-Bains,107,175
4135298,DIV.549,L'Epidémie de Blida,139,225
4135298,DIV.557,Meurtrier de sa Fille,259,395
4135298,DIV.569,L'Alpe homicide,121,174
4135298,DIV.576,Le Drame du Boulevard Barbès,203,325
4135298,DIV.583,L' assassinat de M. de Corgeat,249,400
4135298,DIV.589,Les Orages,93,152
4135298,DIV.598,COURSES DE CHEVAUX,758,1674
4135298,DIV.628,La Température,264,432
4135298,DIV.640,N° 115. 2 Octobre. L'Enfant du Faubourg Par EMILE RICHEBOURG,1348,2016
4135298,DIV.704,Publicité,19,30
4135298,DIV.708,Publicité,72,136
4135298,DIV.712,Prévision du Temps POUR LE MOIS D'OCTOBRE 1903,118,193
4135298,DIV.726,HORAIRE DES TRAINS,24,37
4135298,DIV.731,INSTRUCTION PRIMAIRE : Mouvement dans le Personnel enseignant,924,2190
4135298,DIV.753,"Tribunal correctionnel : Audience du 1er octobre 1903 MM. Caussanel-Robaglia, président : Gouazé, substitut Bonhomme, greffier.",178,324
4135298,DIV.769,Ecole supérieure de Commerce de Toulouse,146,209
